"","sent_raw","syuzhet","bing","afinn","nrc"
"681","680,""There were ruddy, brown-faced, broad-girthed Spanish Onions, shining in the fatness of their growth like Spanish Friars, and winking from their shelves in wanton slyness at the girls as they went by, and glanced demurely at the hung-up mistletoe.""",1.4,-1,4,2
"682","681,""There were pears and apples, clustered high in blooming pyramids; there were bunches of grapes, made, in the shopkeepers' benevolence to dangle from conspicuous hooks, that people's mouths might water gratis as they passed; there were piles of filberts, mossy and brown, recalling, in their fragrance, ancient walks among the woods, and pleasant shufflings ankle deep through withered leaves; there were Norfolk Biffins, squat and swarthy, setting off the yellow of the oranges and lemons, and, in the great compactness of their juicy persons, urgently entreating and beseeching to be carried home in paper bags and eaten after dinner.""",1.45,2,6,0
"683","682,""The very gold and silver fish, set forth among these choice fruits in a bowl, though members of a dull and stagnant-blooded race, appeared to know that there was something going on; and, to a fish, went gasping round and round their little world in slow and passionless excitement.""",0.7,-1,3,0
"684","683,""The Grocers'! oh, the Grocers'! nearly closed, with perhaps two shutters down, or one; but through those gaps such glimpses!""",0,0,0,0
"685","684,""It was not alone that the scales descending on the counter made a merry sound, or that the twine and roller parted company so briskly, or that the canisters were rattled up and down like juggling tricks, or even that the blended scents of tea and coffee were so grateful to the nose, or even that the raisins were so plentiful and rare, the almonds so extremely white, the sticks of cinnamon so long and straight, the other spices so delicious, the candied fruits so caked and spotted with molten sugar as to make the coldest lookers-on feel faint and subsequently bilious.""",3.8,3,10,7
"686","685,""Nor was it that the figs were moist and pulpy, or that the French plums blushed in modest tartness from their highly-decorated boxes, or that everything was good to eat and in its Christmas dress; but the customers were all so hurried and so eager in the hopeful promise of the day, that they tumbled up against each other at the door, crashing their wicker baskets wildly, and left their purchases upon the counter, and came running back to fetch them, and committed hundreds of the like mistakes, in the best humour possible; while the Grocer and his people were so frank and fresh that the polished hearts with which they fastened their aprons behind might have been their own, worn outside for general inspection, and for Christmas daws to peck at if they chose.""",5.4,5,16,9
"687","686,""But soon the steeples called good people all, to church and chapel, and away they came, flocking through the streets in their best clothes, and with their gayest faces.""",1.35,2,6,2
"688","687,""And at the same time there emerged from scores of bye-streets, lanes, and nameless turnings, innumerable people, carrying their dinners to the bakers' shops.""",-0.25,0,0,-1
"689","688,""The sight of these poor revellers appeared to interest the Spirit very much, for he stood with Scrooge beside him in a baker's doorway, and taking off the covers as their bearers passed, sprinkled incense on their dinners from his torch.""",0.5,-2,-2,1
"690","689,""And it was a very uncommon kind of torch, for once or twice when there were angry words between some dinner-carriers who had jostled each other, he shed a few drops of water on them from it, and their good humour was restored directly.""",1.5,2,5,0
"691","690,""For they said, it was a shame to quarrel upon Christmas Day.""",-1.25,-2,-2,-2
"692","691,And so it was!",0,0,0,0
"693","692,""God love it, so it was!""",0.75,1,4,2
"694","693,""In time the bells ceased, and the bakers were shut up; and yet there was a genial shadowing forth of all these dinners and the progress of their cooking, in the thawed blotch of wet above each baker's oven; where the pavement smoked as if its stones were cooking too.""",1.5,2,5,2
"695","694,""""""Is there a peculiar flavour in what you sprinkle from your torch?"""" asked Scrooge.""",-0.25,-1,0,0
"696","695,""""""There is. My own.""""""",0,0,0,0
"697","696,""""""Would it apply to any kind of dinner on this day?"""" asked Scrooge.""",1.1,0,2,2
"698","697,""""""To any kindly given. To a poor one most.""""""",0,0,-2,0
"699","698,""""""Why to a poor one most?"""" asked Scrooge.""",-0.5,-1,-2,0
"700","699,""""""Because it needs it most.""""""",0,0,0,0
"701","700,""""""Spirit,"""" said Scrooge, after a moment's thought, """"I wonder you, of all the beings in the many worlds about us, should desire to cramp these people's opportunities of innocent enjoyment.""""""",3.15,1,3,1
"702","701,""""""I!"""" cried the Spirit.""",-0.5,0,-1,1
"703","702,""""""You would deprive them of their means of dining every seventh day, often the only day on which they can be said to dine at all,"""" said Scrooge.""",-1,-1,0,0
"704","703,""""""Wouldn't you?""""""",0,0,0,0
"705","704,""""""I!"""" cried the Spirit.""",-0.5,0,-1,1
"706","705,""""""You seek to close these places on the Seventh Day?"""" said Scrooge.""",0,0,0,0
"707","706,""""""And it comes to the same thing.""""""",0,0,0,0
"708","707,""""""I seek!"""" exclaimed the Spirit.""",0.5,0,1,1
"709","708,""""""Forgive me if I am wrong. It has been done in your name, or at least in that of your family,"""" said Scrooge.""",-0.25,-1,-1,0
"710","709,""""""There are some upon this earth of yours,"""" returned the Spirit, """"who lay claim to know us, and who do their deeds of passion, pride, ill-will, hatred, envy, bigotry, and selfishness in our name, who are as strange to us and all our kith and kin, as if they had never lived. Remember that, and charge their doings on themselves, not us.""""""",-2.55,-1,-8,0
"711","710,""Scrooge promised that he would; and they went on, invisible, as they had been before, into the suburbs of the town.""",0.5,0,1,0
"712","711,""It was a remarkable quality of the Ghost (which Scrooge had observed at the baker's), that notwithstanding his gigantic size, he could accommodate himself to any place with ease; and that he stood beneath a low roof quite as gracefully and like a supernatural creature, as it was possible he could have done in any lofty hall.""",1.75,4,7,1
"713","712,""And perhaps it was the pleasure the good Spirit had in showing off this power of his, or else it was his own kind, generous, hearty nature, and his sympathy with all poor men, that led him straight to Scrooge's clerk's; for there he went, and took Scrooge with him, holding to his robe; and on the threshold of the door the Spirit smiled, and stopped to bless Bob Cratchit's dwelling with the sprinkling of his torch.""",5.4,4,15,6
"714","713,Think of that!",0,0,0,0
"715","714,""Bob had but fifteen """"Bob"""" a-week himself; he pocketed on Saturdays but fifteen copies of his Christian name; and yet the Ghost of Christmas Present blessed his four-roomed house!""",0.65,0,-1,2
"716","715,""Then up rose Mrs. Cratchit, Cratchit's wife, dressed out but poorly in a twice-turned gown, but brave in ribbons, which are cheap and make a goodly show for sixpence; and she laid the cloth, assisted by Belinda Cratchit, second of her daughters, also brave in ribbons; while Master Peter Cratchit plunged a fork into the saucepan of potatoes, and getting the corners of his monstrous shirt collar (Bob's private property, conferred upon his son and heir in honour of the day) into his mouth, rejoiced to find himself so gallantly attired, and yearned to show his linen in the fashionable Parks.""",0.75,2,10,1
"717","716,""And now two smaller Cratchits, boy and girl, came tearing in, screaming that outside the baker's they had smelt the goose, and known it for their own; and basking in luxurious thoughts of sage and onion, these young Cratchits danced about the table, and exalted Master Peter Cratchit to the skies, while he (not proud, although his collars nearly choked him) blew the fire, until the slow potatoes bubbling up, knocked loudly at the saucepan-lid to be let out and peeled.""",2.3,1,-4,4
"718","717,""""""What has ever got your precious father then?"""" said Mrs. Cratchit.""",0.5,1,0,1
"719","718,""""""And your brother, Tiny Tim! And Martha warn't as late last Christmas Day by half-an-hour?""""""",0.15,0,0,0
"720","719,""""""Here's Martha, mother!"""" said a girl, appearing as she spoke.""",0.25,0,0,-1
"721","720,""""""Here's Martha, mother!"""" cried the two young Cratchits.""",-0.6,0,-2,1
"722","721,""""""Hurrah! There's such a goose, Martha!""""""",0,0,5,1
"723","722,""""""Why, bless your heart alive, my dear, how late you are!"""" said Mrs. Cratchit, kissing her a dozen times, and taking off her shawl and bonnet for her with officious zeal.""",1.85,1,5,3
"724","723,""""""We'd a deal of work to finish up last night,"""" replied the girl, """"and had to clear away this morning, mother!""""""",1,2,1,1
"725","724,""""""Well! Never mind so long as you are come,"""" said Mrs. Cratchit.""",0.8,1,0,0
"726","725,""""""Sit ye down before the fire, my dear, and have a warm, Lord bless ye!""""""",1.75,2,3,2
"727","726,""""""No, no! There's father coming,"""" cried the two young Cratchits, who were everywhere at once.""",-0.6,0,-3,1
"728","727,""""""Hide, Martha, hide!""""""",0,0,-1,0
"729","728,""So Martha hid herself, and in came little Bob, the father, with at least three feet of comforter exclusive of the fringe, hanging down before him; and his threadbare clothes darned up and brushed, to look seasonable; and Tiny Tim upon his shoulder.""",-1.05,0,1,0
"730","729,""Alas for Tiny Tim, he bore a little crutch, and had his limbs supported by an iron frame!""",-0.4,0,-1,1
"731","730,""""""Why, where's our Martha?"""" cried Bob Cratchit, looking round.""",-1,0,-2,0
"732","731,""""""Not coming,"""" said Mrs. Cratchit.""",0,0,0,0
"733","732,""""""Not coming!"""" said Bob, with a sudden declension in his high spirits; for he had been Tim's blood horse all the way from church, and had come home rampant.""",-0.45,-1,0,2
"734","733,""""""Not coming upon Christmas Day!""""""",0,0,0,0
"735","734,""Martha didn't like to see him disappointed, if it were only in joke; so she came out prematurely from behind the closet door, and ran into his arms, while the two young Cratchits hustled Tiny Tim, and bore him off into the wash-house, that he might hear the pudding singing in the copper.""",-0.25,-2,0,-2
"736","735,""""""And how did little Tim behave?"""" asked Mrs. Cratchit, when she had rallied Bob on his credulity, and Bob had hugged his daughter to his heart's content.""",1.2,0,0,2
"737","736,""""""As good as gold,"""" said Bob, """"and better. Somehow he gets thoughtful, sitting by himself so much, and thinks the strangest things you ever heard. He told me, coming home, that he hoped the people saw him in the church, because he was a cripple, and it might be pleasant to them to remember upon Christmas Day, who made lame beggars walk, and blind men see.""""""",1.9,1,9,3
"738","737,""Bob's voice was tremulous when he told them this, and trembled more when he said that Tiny Tim was growing strong and hearty.""",0.95,1,1,0
"739","738,""His active little crutch was heard upon the floor, and back came Tiny Tim before another word was spoken, escorted by his brother and sister to his stool before the fire; and while Bob, turning up his cuffs--as if, poor fellow, they were capable of being made more shabby--compounded some hot mixture in a jug with gin and lemons, and stirred it round and round and put it on the hob to simmer; Master Peter, and the two ubiquitous young Cratchits went to fetch the goose, with which they soon returned in high procession.""",1.55,1,0,5
"740","739,""Such a bustle ensued that you might have thought a goose the rarest of all birds; a feathered phenomenon, to which a black swan was a matter of course--and in truth it was something very like it in that house.""",1.25,1,3,0
"741","740,""Mrs. Cratchit made the gravy (ready beforehand in a little saucepan) hissing hot; Master Peter mashed the potatoes with incredible vigour; Miss Belinda sweetened up the apple-sauce; Martha dusted the hot plates; Bob took Tiny Tim beside him in a tiny corner at the table; the two young Cratchits set chairs for everybody, not forgetting themselves, and mounting guard upon their posts, crammed spoons into their mouths, lest they should shriek for goose before their turn came to be helped.""",0.75,1,-2,1
"742","741,""At last the dishes were set on, and grace was said.""",0,1,1,1
"743","742,""It was succeeded by a breathless pause, as Mrs. Cratchit, looking slowly all along the carving-knife, prepared to plunge it in the breast; but when she did, and when the long expected gush of stuffing issued forth, one murmur of delight arose all round the board, and even Tiny Tim, excited by the two young Cratchits, beat on the table with the handle of his knife, and feebly cried Hurrah!""",-0.0500000000000001,2,13,3
"744","743,There never was such a goose.",0,0,0,0
"745","744,Bob said he didn't believe there ever was such a goose cooked.",0,0,0,0
"746","745,""Its tenderness and flavour, size and cheapness, were the themes of universal admiration.""",1.95,0,2,2
"747","746,""Eked out by apple-sauce and mashed potatoes, it was a sufficient dinner for the whole family; indeed, as Mrs. Cratchit said with great delight (surveying one small atom of a bone upon the dish), they hadn't ate it all at last!""",2.85,2,6,3
"748","747,""Yet every one had had enough, and the youngest Cratchits in particular, were steeped in sage and onion to the eyebrows!""",0.35,1,0,1
"749","748,""But now, the plates being changed by Miss Belinda, Mrs. Cratchit left the room alone--too nervous to bear witnesses--to take the pudding up and bring it in.""",-0.75,-2,-6,-1
"750","749,Suppose it should not be done enough!",-0.25,1,0,0
"751","750,Suppose it should break in turning out!",-0.25,-1,0,0
"752","751,""Suppose somebody should have got over the wall of the back-yard, and stolen it, while they were merry with the goose--a supposition at which the two young Cratchits became livid!""",-0.1,-1,-1,0
"753","752,All sorts of horrors were supposed.",-1,0,0,-1
"754","753,Hallo!",0,0,0,0
"755","754,A great deal of steam!",0.75,1,3,1
"756","755,The pudding was out of the copper.",0,0,0,0
"757","756,A smell like a washing-day!",0.25,0,2,-1
"758","757,That was the cloth.",0,0,0,0
"759","758,""A smell like an eating-house and a pastrycook's next door to each other, with a laundress's next door to that!""",0.25,0,2,-1
"760","759,That was the pudding!",0,0,0,0
"761","760,""In half a minute Mrs. Cratchit entered--flushed, but smiling proudly--with the pudding, like a speckled cannon-ball, so hard and firm, blazing in half of half-a-quartern of ignited brandy, and bedight with Christmas holly stuck into the top.""",0.5,1,5,0
"762","761,""Oh, a wonderful pudding!""",0.75,1,4,1
"763","762,""Bob Cratchit said, and calmly too, that he regarded it as the greatest success achieved by Mrs. Cratchit since their marriage.""",1.85,2,5,2
"764","763,""Mrs. Cratchit said that now the weight was off her mind, she would confess she had had her doubts about the quantity of flour.""",-1,-2,-1,0
"765","764,""Everybody had something to say about it, but nobody said or thought it was at all a small pudding for a large family.""",0,0,0,-1
"766","765,It would have been flat heresy to do so.",-0.5,-1,0,-1
"767","766,Any Cratchit would have blushed to hint at such a thing.",0,0,0,0
"768","767,""At last the dinner was all done, the cloth was cleared, the hearth swept, and the fire made up.""",1.45,1,-1,2
"769","768,""The compound in the jug being tasted, and considered perfect, apples and oranges were put upon the table, and a shovel-full of chestnuts on the fire.""",0.5,1,1,2
"770","769,""Then all the Cratchit family drew round the hearth, in what Bob Cratchit called a circle, meaning half a one; and at Bob Cratchit's elbow stood the family display of glass.""",0.6,0,0,1
"771","770,""Two tumblers, and a custard-cup without a handle.""",0,0,0,0
"772","771,""These held the hot stuff from the jug, however, as well as golden goblets would have done; and Bob served it out with beaming looks, while the chestnuts on the fire sputtered and cracked noisily.""",0.9,2,-2,0
"773","772,Then Bob proposed:",0,0,0,0
"774","773,""""""A Merry Christmas to us all, my dears. God bless us!""""""",2,2,6,3
"775","774,Which all the family re-echoed.",0,0,0,0
"776","775,""""""God bless us every one!"""" said Tiny Tim, the last of all.""",1,1,3,2
"777","776,He sat very close to his father's side upon his little stool.",0,0,0,0
"778","777,""Bob held his withered little hand in his, as if he loved the child, and wished to keep him by his side, and dreaded that he might be taken from him.""",-0.4,1,1,0
"779","778,""""""Spirit,"""" said Scrooge, with an interest he had never felt before, """"tell me if Tiny Tim will live.""""""",1,0,2,2
"780","779,""""""I see a vacant seat,"""" replied the Ghost, """"in the poor chimney-corner, and a crutch without an owner, carefully preserved. If these shadows remain unaltered by the Future, the child will die.""""""",-1,-2,-4,1
"781","780,""""""No, no,"""" said Scrooge.""",0,0,-1,0
"782","781,""""""Oh, no, kind Spirit! say he will be spared.""""""",1,0,2,2
"783","782,""""""If these shadows remain unaltered by the Future, none other of my race,"""" returned the Ghost, """"will find him here. What then? If he be like to die, he had better do it, and decrease the surplus population.""""""",-0.3,1,0,-1
"784","783,""Scrooge hung his head to hear his own words quoted by the Spirit, and was overcome with penitence and grief.""",-0.15,-2,-1,-1
"785","784,""""""Man,"""" said the Ghost, """"if man you be in heart, not adamant, forbear that wicked cant until you have discovered What the surplus is, and Where it is. Will you decide what men shall live, what men shall die? It may be, that in the sight of Heaven, you are more worthless and less fit to live than millions like this poor man's child. Oh God! to hear the Insect on the leaf pronouncing on the too much life among his hungry brothers in the dust!""""""",-2.05,-4,-4,-3
"786","785,""Scrooge bent before the Ghost's rebuke, and trembling cast his eyes upon the ground.""",-1.4,-2,-2,-2
"787","786,""But he raised them speedily, on hearing his own name.""",0.4,1,0,-1
"788","787,""""""Mr. Scrooge!"""" said Bob; """"I' give you Mr. Scrooge, the Founder of the Feast!""""""",0.4,0,0,0
"789","788,""""""The Founder of the Feast indeed!"""" cried Mrs. Cratchit, reddening.""",-0.85,0,-2,0
"790","789,""""""I wish I had him here. I'd give him a piece of my mind to feast upon, and I hope he'd have a good appetite for it.""""""",2.05,1,6,2
"791","790,""""""My dear,"""" said Bob, """"the children! Christmas Day.""""""",0.5,0,2,1
"792","791,""""""It should be Christmas Day, I am sure,"""" said she, """"on which one drinks the health of such an odious, stingy, hard, unfeeling man as Mr. Scrooge. You know he is, Robert! Nobody knows it better than you do, poor fellow!""""""",-2.1,-3,-3,-1
"793","792,""""""My dear,"""" was Bob's mild answer, """"Christmas Day.""""""",0.5,0,2,1
"794","793,""""""I' drink his health for your sake and the Day's,"""" said Mrs. Cratchit, """"not for his. Long life to him! A merry Christmas and a happy new year! He' be very merry and very happy, I have no doubt!""""""",1.8,1,4,1
"795","794,The children drank the toast after her.",0,0,0,1
"796","795,It was the first of their proceedings which had no heartiness.",0,0,-1,0
"797","796,""Tiny Tim drank it last of all, but he didn't care twopence for it.""",1,0,2,0
"798","797,Scrooge was the Ogre of the family.",-0.8,0,0,-1
"799","798,""The mention of his name cast a dark shadow on the party, which was not dispelled for full five minutes.""",-0.6,-1,0,1
"800","799,""After it had passed away, they were ten times merrier than before, from the mere relief of Scrooge the Baleful being done with.""",0.5,1,0,1
"801","800,""Bob Cratchit told them how he had a situation in his eye for Master Peter, which would bring in, if obtained, full five-and-sixpence weekly.""",0.8,1,0,2
"802","801,""The two young Cratchits laughed tremendously at the idea of Peter's being a man of business; and Peter himself looked thoughtfully at the fire from between his collars, as if he were deliberating what particular investments he should favour when he came into the receipt of that bewildering income.""",1.85,2,1,2
"803","802,""Martha, who was a poor apprentice at a milliner's, then told them what kind of work she had to do, and how many hours she worked at a stretch, and how she meant to lie abed to-morrow morning for a good long rest; to-morrow being a holiday she passed at home.""",1.55,1,3,3
"804","803,""Also how she had seen a countess and a lord some days before, and how the lord """"was much about as tall as Peter;"""" at which Peter pulled up his collars so high that you couldn't have seen his head if you had been there.""",0.25,0,0,1
"805","804,""All this time the chestnuts and the jug went round and round; and by-and-bye they had a song, about a lost child travelling in the snow, from Tiny Tim, who had a plaintive little voice, and sang it very well indeed.""",0.65,0,-3,0
"806","805,There was nothing of high mark in this.",0,0,0,0
"807","806,""They were not a handsome family; they were not well dressed; their shoes were far from being water-proof; their clothes were scanty; and Peter might have known, and very likely did, the inside of a pawnbroker's.""",1.6,2,3,-1
"808","807,""But, they were happy, grateful, pleased with one another, and contented with the time; and when they faded, and looked happier yet in the bright sprinklings of the Spirit's torch at parting, Scrooge had his eye upon them, and especially on Tiny Tim, until the last.""",3.75,5,10,3
"809","808,""By this time it was getting dark, and snowing pretty heavily; and as Scrooge and the Spirit went along the streets, the brightness of the roaring fires in kitchens, parlours, and all sorts of rooms, was wonderful.""",1.9,1,7,3
"810","809,""Here, the flickering of the blaze showed preparations for a cosy dinner, with hot plates baking through and through before the fire, and deep red curtains, ready to be drawn to shut out cold and darkness.""",0.4,-1,-3,-1
"811","810,""There all the children of the house were running out into the snow to meet their married sisters, brothers, cousins, uncles, aunts, and be the first to greet them.""",0.8,0,1,0
"812","811,""Here, again, were shadows on the window-blind of guests assembling; and there a group of handsome girls, all hooded and fur-booted, and all chattering at once, tripped lightly off to some near neighbour's house; where, woe upon the single man who saw them enter--artful witches, well they knew it--in a glow!""",1.3,1,2,0
"813","812,""But, if you had judged from the numbers of people on their way to friendly gatherings, you might have thought that no one was at home to give them welcome when they got there, instead of every house expecting company, and piling up its fires half-chimney high.""",1.25,2,3,2
"814","813,""Blessings on it, how the Ghost exulted!""",-0.1,0,2,1
"815","814,""How it bared its breadth of breast, and opened its capacious palm, and floated on, outpouring, with a generous hand, its bright and harmless mirth on everything within its reach!""",2.55,3,7,2
"816","815,""The very lamplighter, who ran on before, dotting the dusky street with specks of light, and who was dressed to spend the evening somewhere, laughed out loudly as the Spirit passed, though little kenned the lamplighter that he had any company but Christmas!""",1.3,0,2,1
"817","816,""And now, without a word of warning from the Ghost, they stood upon a bleak and desert moor, where monstrous masses of rude stone were cast about, as though it were the burial-place of giants; and water spread itself wheresoever it listed, or would have done so, but for the frost that held it prisoner; and nothing grew but moss and furze, and coarse rank grass.""",-4.7,-8,-8,-4
"818","817,""Down in the west the setting sun had left a streak of fiery red, which glared upon the desolation for an instant, like a sullen eye, and frowning lower, lower, lower yet, was lost in the thick gloom of darkest night.""",-3.8,-2,-7,-5
"819","818,""""""What place is this?"""" asked Scrooge.""",0,0,0,0
"820","819,""""""A place where Miners live, who labour in the bowels of the earth,"""" returned the Spirit.""",0.1,0,1,1
"821","820,""""""But they know me. See!""""""",0,0,0,0
"822","821,""A light shone from the window of a hut, and swiftly they advanced towards it.""",1.35,1,3,2
"823","822,""Passing through the wall of mud and stone, they found a cheerful company assembled round a glowing fire.""",1.35,2,0,1
"824","823,""An old, old man and woman, with their children and their children's children, and another generation beyond that, all decked out gaily in their holiday attire.""",2.2,1,0,1
"825","824,""The old man, in a voice that seldom rose above the howling of the wind upon the barren waste, was singing them a Christmas song--it had been a very old song when he was a boy--and from time to time they all joined in the chorus.""",-0.4,-2,0,-1
"826","825,""So surely as they raised their voices, the old man got quite blithe and loud; and so surely as they stopped, his vigour sank again.""",-0.15,0,1,0
"827","826,""The Spirit did not tarry here, but bade Scrooge hold his robe, and passing on above the moor, sped--whither?""",0.5,0,1,0
"828","827,Not to sea?",0,0,0,1
"829","828,To sea.",0,0,0,1
"830","829,""To Scrooge's horror, looking back, he saw the last of the land, a frightful range of rocks, behind them; and his ears were deafened by the thundering of water, as it rolled and roared, and raged among the dreadful caverns it had worn, and fiercely tried to undermine the earth.""",-4.6,-4,-6,-4
"831","830,""Built upon a dismal reef of sunken rocks, some league or so from shore, on which the waters chafed and dashed, the wild year through, there stood a solitary lighthouse.""",-0.5,-3,-2,-1
"832","831,""Great heaps of sea-weed clung to its base, and storm-birds --born of the wind one might suppose, as sea-weed of the water--rose and fell about it, like the waves they skimmed.""",0.25,0,6,-1
"833","832,""But even here, two men who watched the light had made a fire, that through the loophole in the thick stone wall shed out a ray of brightness on the awful sea.""",-0.75,-2,-4,-1
"834","833,""Joining their horny hands over the rough table at which they sat, they wished each other Merry Christmas in their can of grog; and one of them: the elder, too, with his face all damaged and scarred with hard weather, as the figure-head of an old ship might be: struck up a sturdy song that was like a Gale in itself.""",-0.35,-2,0,3
"835","834,""Again the Ghost sped on, above the black and heaving sea --on, on--until, being far away, as he told Scrooge, from any shore, they lighted on a ship.""",-0.85,0,-1,0
"836","835,""They stood beside the helmsman at the wheel, the look-out in the bow, the officers who had the watch; dark, ghostly figures in their several stations; but every man among them hummed a Christmas tune, or had a Christmas thought, or spoke below his breath to his companion of some bygone Christmas Day, with homeward hopes belonging to it.""",0,-1,2,-1
"837","836,""And every man on board, waking or sleeping, good or bad, had had a kinder word for another on that day than on any day in the year; and had shared to some extent in its festivities; and had remembered those he cared for at a distance, and had known that they delighted to remember him.""",2.15,1,6,2
"838","837,""It was a great surprise to Scrooge, while listening to the moaning of the wind, and thinking what a solemn thing it was to move on through the lonely darkness over an unknown abyss, whose depths were secrets as profound as Death: it was a great surprise to Scrooge, while thus engaged, to hear a hearty laugh.""",-0.55,-4,-4,-2
"839","838,""It was a much greater surprise to Scrooge to recognise it as his own nephew's and to find himself in a bright, dry, gleaming room, with the Spirit standing smiling by his side, and looking at that same nephew with approving affability!""",4.65,3,7,6
"840","839,""""""Ha, ha!"""" laughed Scrooge's nephew.""",0.8,0,3,0
"841","840,""""""Ha, ha, ha!""""""",0,0,2,0
"842","841,""If you should happen, by any unlikely chance, to know a man more blest in a laugh than Scrooge's nephew, all I can say is, I should like to know him too.""",0.75,0,4,1
"843","842,""Introduce him to me, and I' cultivate his acquaintance.""",0.6,0,0,1
"844","843,""It is a fair, even-handed, noble adjustment of things, that while there is infection in disease and sorrow, there is nothing in the world so irresistibly contagious as laughter and good-humour.""",-0.4,2,5,0
"845","844,""When Scrooge's nephew laughed in this way: holding his sides, rolling his head, and twisting his face into the most extravagant contortions: Scrooge's niece, by marriage, laughed as heartily as he.""",2.3,-1,1,2
"846","845,""And their assembled friends being not a bit behindhand, roared out lustily.""",0.25,0,0,0
"847","846,""""""Ha, ha! Ha, ha, ha, ha!""""""",0,0,2,0
"848","847,""""""He said that Christmas was a humbug, as I live!"""" cried Scrooge's nephew.""",-1.25,0,-4,-1
"849","848,""""""He believed it too!""""""",0,0,0,0
"850","849,""""""More shame for him, Fred!"""" said Scrooge's niece, indignantly.""",-1.75,-2,-2,-1
"851","850,Bless those women; they never do anything by halves.",1,1,2,1
"852","851,They are always in earnest.",0.75,1,2,1
"853","852,She was very pretty: exceedingly pretty.",1.35,2,1,1
"854","853,""With a dimpled, surprised-looking, capital face; a ripe little mouth, that seemed made to be kissed--as no doubt it was; all kinds of good little dots about her chin, that melted into one another when she laughed; and the sunniest pair of eyes you ever saw in any little creature's head.""",1.3,0,2,1
"855","854,""Altogether she was what you would have called provoking, you know; but satisfactory, too.""",0.3,1,-1,-1
"856","855,""Oh, perfectly satisfactory.""",1.3,2,3,0
"857","856,""""""He's a comical old fellow,"""" said Scrooge's nephew, """"that's the truth: and not so pleasant as he might be. However, his offences carry their own punishment, and I have nothing to say against him.""""""",2.4,0,1,2
"858","857,""""""I' sure he is very rich, Fred,"""" hinted Scrooge's niece.""",0.5,1,2,0
"859","858,""""""At least you always tell me so.""""""",0,0,0,0
"860","859,""""""What of that, my dear!"""" said Scrooge's nephew.""",0.5,0,2,1
"861","860,""""""His wealth is of no use to him. He don't do any good with it. He don't make himself comfortable with it. He hasn't the satisfaction of thinking--ha, ha, ha!--that he is ever going to benefit US with it.""""""",2.5,3,11,3
"862","861,""""""I have no patience with him,"""" observed Scrooge's niece.""",0.5,1,-1,1
"863","862,""Scrooge's niece's sisters, and all the other ladies, expressed the same opinion.""",0,0,0,0
"864","863,""""""Oh, I have!"""" said Scrooge's nephew.""",0,0,0,0
"865","864,""""""I am sorry for him; I couldn't be angry with him if I tried. Who suffers by his ill whims! Himself, always. Here, he takes it into his head to dislike us, and he won't come and dine with us. What's the consequence? He don't lose much of a dinner.""""""",-2.75,-5,-10,-3
"866","865,""""""Indeed, I think he loses a very good dinner,"""" interrupted Scrooge's niece.""",-0.4,0,1,1
"867","866,""Everybody else said the same, and they must be allowed to have been competent judges, because they had just had dinner; and, with the dessert upon the table, were clustered round the fire, by lamplight.""",1.45,0,0,2
"868","867,""""""Well! I' very glad to hear it,"""" said Scrooge's nephew, """"because I haven't great faith in these young housekeepers. What do you say, Topper?""""""",2.45,4,7,3
"869","868,""Topper had clearly got his eye upon one of Scrooge's niece's sisters, for he answered that a bachelor was a wretched outcast, who had no right to express an opinion on the subject.""",0.65,0,0,-3
"870","869,Whereat Scrooge's niece's sister--the plump one with the lace tucker: not the one with the roses--blushed.",0,0,0,0
"871","870,""""""Do go on, Fred,"""" said Scrooge's niece, clapping her hands.""",0,0,0,0
"872","871,""""""He never finishes what he begins to say! He is such a ridiculous fellow!""""""",-0.35,-1,-3,0
"873","872,""Scrooge's nephew revelled in another laugh, and as it was impossible to keep the infection off; though the plump sister tried hard to do it with aromatic vinegar; his example was unanimously followed.""",-0.75,-3,-2,-1
"874","873,""""""I was only going to say,"""" said Scrooge's nephew, """"that the consequence of his taking a dislike to us, and not making merry with us, is, as I think, that he loses some pleasant moments, which could do him no harm. I am sure he loses pleasanter companions than he can find in his own thoughts, either in his mouldy old office, or his dusty chambers. I mean to give him the same chance every year, whether he likes it or not, for I pity him. He may rail at Christmas till he dies, but he can't help thinking better of it--I defy him--if he finds me going there, in good temper, year after year, and saying Uncle Scrooge, how are you? If it only puts him in the vein to leave his poor clerk fifty pounds, that's something; and I think I shook him yesterday.""""""",-2.1,-5,7,-2
"875","874,It was their turn to laugh now at the notion of his shaking Scrooge.",0.5,0,1,1
"876","875,""But being thoroughly good-natured, and not much caring what they laughed at, so that they laughed at any rate, he encouraged them in their merriment, and passed the bottle joyously.""",3.1,3,8,2
"877","876,""After tea, they had some music.""",0.6,0,0,1
"878","877,""For they were a musical family, and knew what they were about, when they sung a Glee or Catch, I can assure you: especially Topper, who could growl away in the bass like a good one, and never swell the large veins in his forehead, or get red in the face over it.""",2.9,3,8,2
"879","878,""Scrooge's niece played well upon the harp; and played among other tunes a simple little air (a mere nothing: you might learn to whistle it in two minutes), which had been familiar to the child who fetched Scrooge from the boarding-school, as he had been reminded by the Ghost of Christmas Past.""",2.4,1,-1,3
"880","879,""When this strain of music sounded, all the things that Ghost had shown him, came upon his mind; he softened more and more; and thought that if he could have listened to it often, years ago, he might have cultivated the kindnesses of life for his own happiness with his own hands, without resorting to the sexton's spade that buried Jacob Marley.""",0.75,-1,2,2
